"Compound_name","Outcome","SMR","LabuteASA","NumLipinskiHBA","NumHBD","NumAmideBonds","NumAtoms","NumAromaticRings","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","kappa2","kappa3","slogp_VSA12","smr_VSA1","smr_VSA2","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA13","MQN2","MQN8","MQN10","MQN11","MQN13","MQN14","MQN17","MQN23","MQN26","MQN27","MQN28","MQN30","MQN36","MQN42"
"CLEMASTINE","1.0",100.56900000000006,149.94379032819316,2,0,0,50,2,2,0,0,5.4850417682316515,3.7265309491595997,8.751969156091919,6.819963237005304,5.233065452892166,3.600542791489857,7.689383736353432,3.826164180769678,11.600939890232516,4.736862953800049,0,0,0,54.06550936946378,0,0,0,1,0,9,0,6,0,3,3,0,12,2,0
"OPIPRAMOL","1.0",113.40080000000002,161.87533000748707,4,1,0,56,2,2,0,0,5.634751408515424,4.12913882105493,10.042419864536877,7.363044507519223,5.634751408515424,4.12913882105493,8.698846597230768,4.239413024088557,0,5.106527394840706,0,0,0,48.55024262443742,0,0,0,1,0,7,0,7,1,1,5,0,14,3,2
"IRBESARTAN","0.0",123.75870000000002,187.5033779225011,7,1,1,60,3,2,1,1,6.601481684713499,4.876039692815727,11.529244111043784,8.73949090813183,6.601481684713499,4.876039692815727,8.648957288465539,3.72041056606736,0,4.794537184071822,0,5.213385095654868,10.197363616602075,74.71713861616153,5.907179729351506,0,0,1,0,8,1,9,1,2,4,0,17,2,0
"mosapride","0.0",110.78360000000004,174.27414594129084,6,2,1,54,2,2,0,0,5.003314059816094,3.3824427629876697,9.543401612429552,6.867298879252656,4.675987224462105,3.218779345310675,9.913678561944122,5.819841458183112,11.600939890232516,18.65867813934674,0,0,0,23.733674027155736,5.907179729351506,1,2,2,1,12,1,6,2,5,5,1,10,3,0
"TETRAZEPAM","1.0",82.15670000000004,124.1540431049572,3,1,1,39,1,1,0,1,4.425439485110032,3.250848677776536,7.149176445071983,5.494627768003767,4.190342382322293,3.0703060475477955,5.584014792104097,2.4781424920887685,11.600939890232516,4.794537184071822,0,0,0,23.250064527135663,0,0,0,1,0,3,1,4,1,3,0,0,10,2,1
"IPODATE","0.0",102.38880000000002,153.01748217731082,4,1,0,32,1,1,0,0,5.194241631011542,5.561078256913046,5.413566471116143,4.083274670409831,2.2474542557444046,1.3719751762668344,7.955615546089894,5.325424007121746,67.77261188120417,9.901064578912528,0,0,0,0,0,0,2,2,0,11,2,3,1,7,4,2,1,1,0
"NITAZOXANIDE","0.0",74.47260000000001,122.0827622558111,8,1,1,30,2,1,0,0,3.1437072452598236,2.097510190783536,5.661331132093258,3.804688238989647,2.2792680748172,1.4703287732995163,6.094683522610224,3.6006169333194515,11.336785877934737,19.24924837076136,0,0,0,12.13273413692322,5.907179729351506,0,2,5,0,8,3,5,1,5,2,3,7,1,0
"vortioxetine","1.0",91.56370000000005,131.1051247375881,2,1,0,43,2,2,0,0,5.116394020609668,3.7839972046761714,7.536801542336278,5.5757862343233136,3.8732885894613407,2.742758950073759,6.543094385322993,3.418937371412807,11.761884949391115,0,0,0,0,41.59080471493455,0,0,0,0,0,5,0,6,1,2,1,0,12,3,0
"biskalcitrate","0.0",108.38310000000004,182.48612823324592,10,5,1,56,1,1,1,3,7.164679188487416,5.646419219419452,10.066797779550573,9.11023996850299,7.164679188487416,5.646419219419452,6.7081762998712575,2.507985833110169,0,39.60425831565011,0,0,0,12.13273413692322,0,0,2,8,0,10,4,4,5,12,0,2,4,4,3
"PYRANTEL","0.0",62.90200000000003,88.58608316103472,2,0,0,28,1,0,0,0,3.093939001446047,2.077472638510511,4.832734532445479,3.363781116101817,2.256390343742598,1.4594593158436642,4.419468990214426,2.231964611462893,11.336785877934737,0,0,0,11.336785877934737,6.06636706846161,0,0,0,0,0,3,1,3,0,1,2,0,8,1,0
"troxipide","0.0",79.45590000000006,124.31193315131772,6,2,1,43,1,1,0,0,3.5590112328030803,2.455926266029008,7.008220487407654,4.930752865014312,3.5590112328030803,2.455926266029008,7.1711933811897595,3.5778056174868866,0,19.005126045471968,0,0,0,0,5.907179729351506,0,1,4,0,9,1,3,2,4,4,1,7,2,0
"BIPERIDEN","1.0",94.09080000000006,139.75250576507352,2,1,0,52,1,1,1,2,6.423835948721801,5.111974042826671,9.441528718700326,7.8293135350987475,6.423835948721801,5.111974042826671,6.410005257211886,2.9914488726431796,0,5.106527394840706,0,0,0,48.90469717890182,0,0,0,1,0,6,0,4,1,1,2,0,14,2,2
"TIOPRONIN","0.0",39.0935,64.02122628470929,4,3,1,19,0,0,0,0,1.0277966768798545,0.40172100270104816,2.7131861629319896,1.7875161731433118,0.793287976667328,0.3104339097835205,4.160819131484329,4.196814348969283,12.628789148012991,14.69560176298435,0,12.628789148012991,0,0,0,0,1,3,0,7,2,0,2,5,2,3,0,0,0
"PIMOZIDE","1.0",131.1467,197.39711040405618,4,1,0,63,4,3,0,0,7.058127141595483,5.272878116528418,12.00836422140147,9.188035303506938,7.058127141595483,5.272878116528418,9.935197343501427,4.823310548603641,0,8.78083009534964,0,0,0,36.39820241076966,0,2,0,1,0,9,1,11,1,3,3,1,17,4,1
"BEPOTASTINE","0.0",104.94880000000006,164.48413627577608,5,1,0,52,2,1,0,0,5.109251440297956,3.5289639620468987,9.376049266176565,6.860568318098288,4.857275124958471,3.402975804377156,9.832102604450206,6.026157008661862,11.600939890232516,14.637927532712578,0,0,0,29.800041095617345,0,0,0,3,0,10,1,6,1,3,4,2,13,3,0
"ISOSORBIDE","0.0",37.35420000000001,73.29418295544855,7,1,0,22,0,0,0,0,2.2033017555417977,1.6448746920739792,3.9068750785562276,3.0307132884478545,2.2033017555417977,1.6448746920739792,3.0924599501601997,1.4523001864527931,0,24.50446092910998,0,0,10.114318268765572,0,5.086619042932543,0,1,4,2,4,1,0,1,3,1,1,4,0,1
"BENZPHETAMINE","1.0",77.51700000000005,110.07304156774742,1,0,0,39,2,2,0,0,3.401184690751807,2.138281748795382,6.535712797149912,4.939457355192463,3.401184690751807,2.138281748795382,6.364285714285713,3.7099173553718994,0,0,0,0,0,60.6636706846161,0,0,1,0,0,7,0,6,0,2,2,2,10,2,0
"TRICLOFOS","0.0",38.28610000000001,72.26561523124516,4,2,0,14,0,0,0,0,1.1891634648635483,0.9109945715013571,1.9743236063720382,1.3791915400464125,0.3963878216211827,0.15727984622483904,3.586407118703888,8.980000000000002,42.62551679382972,18.8756186521481,0,0,0,34.802819670697545,0,0,0,4,0,8,1,0,2,6,2,0,0,0,0
"ISOXICAM","0.0",80.80930000000002,131.6093348610895,8,2,1,36,2,1,0,0,5.219923797788616,3.6809267561875654,6.583588667828387,4.942834148764578,3.4044656667463284,2.282985110771231,5.12745478307545,2.343543844515755,0,22.841956500214813,0,0,0,17.289397394048667,15.930470882759089,0,1,4,1,6,3,6,2,6,1,1,7,2,1
"Zolpidem","1.0",92.50000000000006,135.93731415834668,4,0,1,44,3,1,0,0,4.007823471620387,2.6124280520784606,7.702616938079144,6.172722899541878,4.007823471620387,2.6124280520784606,5.875869234240426,2.97220473110977,0,4.794537184071822,0,0,0,35.89528683400505,0,0,1,1,0,8,1,8,0,5,1,2,8,2,1
"CEPHALEXIN","0.0",88.72890000000002,142.43105555273704,7,3,2,41,1,1,0,0,5.5245523440363185,4.122877966354353,7.401373311845372,5.718510597143327,4.100367649593766,2.830122063104361,6.291454081119668,2.6736565939217174,11.761884949391115,19.49013894705617,0,0,11.761884949391115,30.33183534230805,5.907179729351506,0,2,4,0,8,3,4,3,6,1,3,7,2,1
"NICARDIPINE","0.0",130.1241,203.72545594462827,9,1,0,64,2,2,0,0,5.801427497516717,4.14244608201113,11.133473904886717,8.338341688028677,5.801427497516717,4.14244608201113,11.435107574340066,6.127501496692924,0,23.98611132456141,0,0,0,42.46456947923127,5.687386274683562,0,2,6,0,16,3,8,1,8,5,4,10,3,0
"LIDOFLAZINE","0.0",141.30269999999985,212.4811881807661,4,1,1,71,3,3,0,0,7.089558104067759,4.999656316015283,12.70535851053708,9.73069065040385,7.089558104067759,4.999656316015283,12.239105393113737,6.98702763149846,0,13.57536727942146,0,0,0,42.46456947923127,0,2,1,1,0,14,1,9,1,5,5,2,15,4,0
"SOTALOL","0.0",73.00700000000003,108.2757898177038,5,3,0,38,1,1,0,0,2.9246452560547476,2.0168048928912437,5.769124352448222,4.574982672303702,2.318152183760633,1.4525697792778982,6.1727827627007485,5.482865645542789,0,13.524324379169643,0,0,0,25.980208536304467,0,0,2,3,0,10,2,3,3,6,3,2,4,1,0
"dasatinib","0.0",132.0467,201.00196040766056,9,3,1,59,3,1,0,0,6.588407717104565,4.6192622916178205,10.658603284189198,7.751415202594921,5.361898965339837,3.6317796715737862,10.429649853029732,5.772233374483719,22.937725768167255,9.901064578912528,0,0,0,35.07045990509047,5.907179729351506,0,2,2,0,12,1,8,3,5,4,1,13,3,0
"BROMFENAC","0.0",79.76870000000004,123.90803992368848,4,2,0,32,2,2,0,0,3.417802069273681,2.149198220882285,5.882003381402028,4.284904508661536,2.8891365562354467,1.8848654643631682,5.878302341530973,3.0546882493460967,15.929943897949348,14.69560176298435,0,0,0,28.06267803487257,0,0,1,3,0,7,2,6,2,5,1,2,7,2,0
"cobicistat","0.0",212.5450999999994,326.22651425397714,12,3,4,107,4,2,0,0,11.219213636831045,7.58198539475713,18.663766328559888,13.980052933375049,9.27196775717191,6.250043836851821,21.501835267906227,13.799863276983698,22.673571755869474,23.85733745981556,0,0,22.673571755869474,74.51114508399735,0,0,4,4,1,27,3,11,3,6,12,8,22,3,0
"ETOZOLIN","0.0",74.28900000000004,117.49665785671255,5,0,1,39,0,0,0,0,4.71125682034223,3.5772070119411215,6.699087773669794,4.6987180905790655,3.355015309824429,2.317289009303507,6.430988713064973,3.304412949277,11.761884949391115,14.325937321943691,0,0,0,18.182706572317123,5.907179729351506,0,0,3,0,6,3,0,0,4,3,1,6,1,0
"BROMPHENIRAMINE","1.0",83.39300000000004,123.16023715433528,2,0,0,38,2,1,0,0,3.710818881903559,2.414123174123258,6.477083780312729,4.950691187122834,3.182153368865324,2.1497904176041405,6.826182966360545,4.149099773236762,15.929943897949348,0,0,0,0,34.12904510333418,0,0,1,0,0,8,0,6,0,3,2,2,9,2,0
"cinitapride","0.0",112.08700000000005,170.78189909907798,8,2,1,59,1,1,0,1,5.686897294231649,4.104882282518842,10.364590847865081,7.796131774108685,5.686897294231649,4.104882282518842,9.734515475626303,5.470593281513148,0,14.454711186689542,0,0,0,12.152040213667762,11.594566004035068,0,3,4,0,11,2,4,2,5,4,2,11,3,0
"LERCANIDIPINE","0.0",173.4010999999995,264.24231860827877,9,1,0,86,3,3,0,0,8.02301067204847,6.1096099364477645,14.945205077700288,12.028664324811633,8.02301067204847,6.1096099364477645,14.347658904903703,8.046039124362219,0,23.98611132456141,0,0,0,72.79640482153933,5.687386274683562,0,2,6,0,21,3,11,1,10,5,5,15,4,0
"ETHCHLORVYNOL","1.0",39.066800000000015,60.3360260529619,1,1,0,18,0,0,0,0,1.2536621512087744,0.5806628899275633,2.663168462288752,1.7148009168100533,1.127673993539032,0.3722381134733161,3.551589868698775,2.549917765412133,11.600939890232516,5.106527394840706,0,0,6.423349895620259,24.445111408778786,0,0,0,1,0,6,1,0,1,4,4,0,0,0,0
"lomefloxacin","0.0",90.43500000000004,142.21443749236508,6,2,0,44,2,1,0,0,4.485704743067638,3.303674415775202,8.114874614333266,6.181399996281591,4.485704743067638,3.303674415775202,6.436819345247566,2.862659436367333,0,18.681894674262168,0,0,0,0,0,2,0,3,0,8,2,5,2,7,1,1,6,3,1
"duloxetine","1.0",90.17970000000005,128.93370099840905,2,1,0,40,3,2,0,0,4.500263501424252,3.250036505822707,7.206838633214242,4.991425816450353,3.535905895677152,2.460887731980955,6.74349609375,3.25673052665814,11.336785877934737,4.736862953800049,0,0,11.336785877934737,42.46456947923127,0,0,1,1,0,7,0,8,1,1,4,1,11,2,1
"TRIFLUOPERAZINE","1.0",107.56900000000003,167.66053129282605,3,0,0,52,2,2,0,0,6.535254785761408,4.846552183092886,9.582372927980856,7.400157783676685,5.404986406927483,3.770445361730149,7.96814586455739,4.1619928131773145,11.761884949391115,13.171245143024459,0,13.171245143024459,0,23.894619086314336,0,3,0,0,0,9,0,6,0,4,3,0,12,4,2
"theophylline","0.0",46.57570000000001,72.4540434171574,6,1,0,21,2,0,0,0,2.029396145521518,1.2689232855293,3.7175834945556483,2.8069039937879805,2.029396145521518,1.2689232855293,2.317238170551303,0.8507940839640471,0,0,0,0,0,0,5.559266895052008,0,0,2,0,2,2,5,1,4,0,0,3,1,1
"PROMAZINE","1.0",87.18400000000005,124.95015410978681,2,0,0,40,2,2,0,0,4.64933468516525,3.6628525247241734,7.0370451473766655,5.345978739035042,3.519066306331324,2.5671038483284754,5.8974041608264,2.6928367155024646,11.761884949391115,0,0,0,0,36.027353223237554,0,0,1,0,0,6,0,6,0,2,3,1,9,3,2
"aminolevulinic acid","0.0",30.931199999999993,52.65618813471223,4,2,0,18,0,0,0,0,0.8453751400342976,0.3484141923177447,2.6007635504575264,1.6365378230500978,0.8453751400342976,0.3484141923177447,4.026688004877305,4.96294006987369,0,14.69560176298435,0,0,0,0,0,0,1,3,0,6,2,0,2,4,3,2,0,0,0
"Isodibut","0.0",76.18480000000002,120.3355229066133,5,1,2,34,2,2,0,0,3.628183252162053,2.671943109968208,6.691007857268429,4.968493941852923,3.628183252162053,2.671943109968208,5.012254532265894,2.1630725289924424,0,19.49013894705617,0,0,0,24.26546827384644,11.814359458703011,0,0,4,0,5,3,5,1,4,3,1,6,3,3
"MINOXIDIL","0.0",55.74260000000002,87.43289760459402,6,3,0,30,1,0,0,0,2.6226843520730054,1.788841134238618,5.0665149245680094,3.7223239400049484,2.6226843520730054,1.788841134238618,3.7990994713070263,1.8790306939202912,0,5.20725302477729,5.409283605791522,4.9839785209472085,4.7304076419062255,0,5.618183454609236,0,2,1,0,3,1,3,3,3,0,0,7,2,0
"GLIPIZIDE","0.0",114.97440000000003,181.66973203561426,9,3,3,58,2,1,1,1,6.460808376486555,4.314024862705541,10.32443726019997,7.606765398013321,5.113916264423448,3.3987880001588158,10.340075129309016,6.744800730100008,0,18.00687135247258,0,0,0,31.395199005701247,15.930470882759089,0,3,4,0,11,4,6,3,5,5,2,13,3,0
"ENOXIMONE","0.0",67.80590000000001,102.4582862961644,4,2,0,29,2,1,0,0,3.237401427170591,1.9933689156307546,5.091987931205576,3.6367498306861243,2.493831379403651,1.5851206251668917,4.628078390565383,2.336879311522437,11.761884949391115,4.794537184071822,0,0,11.761884949391115,0,0,0,0,2,0,5,2,5,2,4,1,1,6,1,0
"MENADIOL","0.0",52.01460000000003,76.06647727002081,2,2,0,23,2,2,0,0,2.1848859411764563,1.4765791523797682,4.101914133879211,3.106781259968292,2.1848859411764563,1.4765791523797682,2.6601182477828544,1.1085425487040885,0,10.213054789681411,0,0,0,24.26546827384644,0,0,0,2,0,3,0,5,2,3,0,0,5,2,1
"azelnidipine","0.0",160.29449999999972,249.4815518085724,10,2,0,77,3,3,0,0,7.53638677568951,5.635188166373577,14.11329302988738,10.935322116151688,7.53638677568951,5.635188166373577,12.499624434808597,6.288581155766219,0,23.98611132456141,0,0,0,72.79640482153933,5.687386274683562,0,2,6,0,16,3,11,2,8,2,5,17,4,0
"Brexpiprazole","1.0",129.7757,185.4202780719904,5,1,0,58,4,2,0,0,6.902197746894283,5.119783315670781,10.956238336540276,8.065448605643722,6.020102359930983,4.312338088154879,9.12004334840329,4.600225367472588,11.336785877934737,4.736862953800049,0,0,11.336785877934737,6.06636706846161,0,0,0,2,0,7,1,10,1,1,5,0,16,4,2
"cetirizine","0.0",106.20480000000008,164.65937985063633,5,1,0,52,2,2,0,0,5.102449976461865,3.6187519668711725,9.196355635859277,6.688705235541398,4.850473661122381,3.49276380920143,9.853602391335345,5.776793002915453,11.600939890232516,14.637927532712578,0,0,0,54.06550936946379,0,0,0,3,0,10,1,6,1,3,4,2,13,3,0
"GLISOXEPIDE","0.0",112.61340000000004,180.9257393149522,10,3,3,58,2,1,0,0,6.233165673496378,4.151444729935868,10.22202162828377,7.42034209164692,4.886273561433273,3.2494898860292567,10.401892755425118,6.791646668844226,0,22.529966289445927,0,0,0,30.131040639900682,15.930470882759089,0,3,4,1,11,4,5,3,5,5,2,13,1,0
"docarpamine","0.0",119.05940000000005,191.22863854622997,10,2,2,62,1,1,0,0,4.5805730679398975,3.0207643170461953,10.160467921493334,6.426848469735799,3.9366225170805187,2.5493597962551635,14.951713954771703,10.381275688163546,11.761884949391115,38.12560055148748,0,11.761884949391115,0,6.06636706846161,0,0,2,8,0,22,4,3,2,8,13,5,3,1,0
"MESNA","0.0",30.268599999999996,47.8878958156685,3,2,0,13,0,0,0,0,1.595445115010332,1.0382438546674133,1.6208104197800397,1.0096452284949702,0.349240852501722,0.11536042829637927,2.5385500296067867,6.26,12.628789148012991,12.9705468580193,0,21.04658613234193,0,0,10.118126859033554,0,0,3,0,4,2,0,1,4,2,0,0,0,0
"glibenclamide","0.0",126.20940000000004,198.64724753010978,8,3,3,61,2,2,1,1,7.088476704356599,4.838599848892556,10.822864159929056,7.908351337725927,5.506487489505753,3.7512599623929614,11.379760303013173,7.1000866469258455,11.600939890232516,22.74373430627263,0,0,0,42.99613889593377,15.930470882759089,0,3,5,0,13,4,6,3,6,6,2,12,3,0
"Tropisetron","1.0",81.30920000000005,123.6299457945115,4,1,0,41,2,1,0,0,5.137845639023814,3.913054502814255,7.711752207016091,6.297121908368321,5.137845639023814,3.913054502814255,4.8794396129327815,2.1410481876545573,0,9.53140013787187,0,0,0,18.19910120538483,0,0,0,2,0,4,1,5,1,2,1,1,10,2,3
"FENBUFEN","0.0",73.07830000000003,111.065543735431,3,1,0,33,2,2,0,0,2.879925400678334,1.8439747508126796,6.071012676969268,4.260290551407427,2.879925400678334,1.8439747508126796,5.9565514830138095,3.517568344612081,0,14.69560176298435,0,0,0,54.59730361615449,0,0,0,3,0,6,2,6,1,3,2,2,9,2,0
"Chlorpromazine","1.0",92.19400000000005,135.25342033666848,2,0,0,40,2,2,0,0,4.940160423539643,3.83086207290959,7.136710986404239,5.490300683775356,3.574794941917977,2.588411696505556,6.304372410382191,3.203270439286252,23.36282483962363,0,0,0,0,35.49555897654685,0,0,1,0,0,7,0,6,0,3,3,1,8,3,2
"prucalopride","0.0",98.48460000000004,153.14051152196117,6,2,1,51,1,1,0,0,5.273591537192676,3.7556403788715866,8.856262894572732,6.661493579206816,4.960882528704377,3.5324705641493312,8.252826820075382,4.190858725761773,11.600939890232516,14.268263091671919,0,0,0,11.600939890232516,5.907179729351506,0,2,2,1,10,1,3,2,4,5,1,8,2,1
"BEFUNOLOL","0.0",80.85900000000004,123.44609709583659,5,2,0,42,2,1,0,0,3.047917204293894,1.9401397130509956,7.048163454810684,5.369113336612262,3.047917204293894,1.9401397130509956,6.736713527190354,4.059198287633791,0,19.055078469765924,0,0,0,25.980208536304467,0,0,1,3,1,11,1,5,2,5,4,3,5,1,1
"MAZINDOL","1.0",79.00280000000004,121.68925961123016,3,1,0,33,2,2,0,0,4.273749444108037,3.239906904156128,6.614582433773751,5.081655843463658,4.021773128768553,3.1139187464863856,4.07540667684262,1.4189878845193389,11.600939890232516,5.106527394840706,0,0,0,47.99914230100217,0,0,0,1,0,3,0,7,1,2,0,0,11,2,2
"HYDROXYZINE","1.0",105.65480000000004,160.49785775059252,4,1,0,53,2,2,0,0,5.112537276525166,3.6258847651497947,9.231299068300933,6.578360068002549,4.860560961185681,3.499896607480052,10.046711738220441,5.286236403307169,11.600939890232516,9.843390348640755,0,0,0,54.06550936946378,0,0,0,2,0,10,0,6,1,2,5,1,13,3,0
"PHENAZOCINE","1.0",98.45080000000006,144.680323584868,2,1,0,51,2,2,0,1,6.637829515339846,4.890447051703675,9.181245893127816,7.840631181610256,6.637829515339846,4.890447051703675,5.928050217921656,2.534867444615405,0,5.106527394840706,0,0,0,50.245676810150904,0,0,0,1,0,6,0,6,1,3,2,0,11,4,3
"dronedarone","0.0",159.53499999999968,233.51404614189252,7,1,0,83,3,2,0,0,7.314794434032382,5.167206479236927,14.283835593513599,10.193222215640578,6.708301361738269,4.612087182268679,15.080280684256092,9.391807871219712,0,22.366348059254154,0,0,0,40.0336764678499,0,0,2,4,1,22,3,8,1,7,14,2,8,2,1
"GEMIFLOXACIN","0.0",100.39270000000008,158.74553787389897,9,2,0,48,2,0,1,1,5.167536702555577,3.5959551212965324,8.978042482587107,7.05880954967638,5.167536702555577,3.5959551212965324,6.860776950297219,2.9886300803103913,0,19.129068210323982,0,0,0,5.15571272675054,0,1,2,4,0,9,3,5,2,6,3,1,7,2,1
"BUTOBARBITON","1.0",53.86040000000002,88.60218957121718,5,2,4,31,0,0,0,0,3.2758001418141878,2.029272031318153,5.154413082910466,3.8715743574635573,3.2758001418141878,2.029272031318153,4.001506645563586,1.619082727033103,0,14.383611552215466,0,0,0,27.19203322199788,0,0,0,3,0,6,3,0,2,6,2,1,2,1,0
"MELOXICAM","0.0",86.42030000000003,136.50401256165483,7,2,1,36,2,1,0,0,6.020296360616854,4.308454596530414,6.574662382377611,4.896095511357749,3.3766332053175265,2.2509863428517103,5.355825178237105,2.470915259971133,11.336785877934737,18.318861563241466,0,0,11.336785877934737,12.13273413692322,15.930470882759089,0,1,4,0,6,3,6,2,6,1,1,7,2,1
"HEXOCYCLIUM","0.0",95.19620000000006,141.05280299318912,3,1,0,56,1,1,1,1,6.061996505645958,4.309890852689404,9.318581527472857,8.284307328971085,6.061996505645958,4.309890852689404,6.919270947476078,3.9579655596176497,0,9.58955825253533,0,0,0,49.59430021108608,0,0,0,1,0,7,0,3,1,3,1,0,14,3,0
"alogliptin","0.0",95.62440000000007,145.07679027106064,7,1,0,46,2,1,0,0,4.62564772864725,3.2248002688870097,8.303869813747795,6.3857845351583284,4.62564772864725,3.2248002688870097,6.9504002355278836,3.3454561776380274,0,0,5.261891554738487,5.261891554738487,0,18.19910120538483,5.559266895052008,0,2,2,0,6,2,6,1,5,2,0,9,3,0
"TRIMIPRAMINE","1.0",95.01600000000005,133.92187042761137,2,0,0,48,2,2,0,0,4.399569199800702,3.5596660407408707,8.2297504882167,6.735445042948182,4.399569199800702,3.5596660407408707,6.533333333333334,3.1720049014987266,0,0,0,0,0,43.321939610460284,0,0,1,0,0,7,0,6,0,3,2,2,10,2,2
"Remifentanil","1.0",101.27300000000007,159.7660856670721,7,0,1,55,1,1,0,0,5.102682443395765,3.572015622653375,9.238624944470436,6.60919086832063,5.102682443395765,3.572015622653375,9.503956212463427,4.657355909163623,0,23.85733745981556,0,0,0,25.122838405075452,0,0,1,5,0,13,3,3,0,6,5,4,9,2,0
